,NAME,PRICE,RATINGS,LINK
165,ASUS Pentium Silver - (8 GB/256 GB SSD/Windows 10 Home) E410MA-EK103TS Thin and Light Laptop,"₹31,990",4.2,/asus-pentium-silver-8-gb-256-gb-ssd-windows-10-home-e410ma-ek103ts-thin-light-laptop/p/itm623ceb3c61c99?pid=COMG5NH6MDFXSGU7&lid=LSTCOMG5NH6MDFXSGU7QGIST6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_166&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=4fc5db4c-a0a1-4803-8eb8-03d3f157b81d.COMG5NH6MDFXSGU7.SEARCH&ppt=None&ppn=None&ssid=t4t6y86ftc0000001656247826544&qH=312f91285e048e09
166,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop,"₹50,999",4.3,/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq4022tu-thin-light-laptop/p/itm884a0e7eddc83?pid=COMGBH9JY38MYJAZ&lid=LSTCOMGBH9JY38MYJAZU1WJIK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_167&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=4fc5db4c-a0a1-4803-8eb8-03d3f157b81d.COMGBH9JY38MYJAZ.SEARCH&ppt=None&ppn=None&ssid=t4t6y86ftc0000001656247826544&qH=312f91285e048e09
167,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹60,550",4.7,/acer-swift-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-sf314-43-thin-light-laptop/p/itm2e14e47e7f287?pid=COMG56TFTZGHZ9CV&lid=LSTCOMG56TFTZGHZ9CV7UNUYW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_168&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=4fc5db4c-a0a1-4803-8eb8-03d3f157b81d.COMG56TFTZGHZ9CV.SEARCH&ppt=None&ppn=None&ssid=t4t6y86ftc0000001656247826544&qH=312f91285e048e09
168,MSI GF65 Thin Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060...,"₹89,990",4.4,/msi-gf65-thin-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-410in-gaming-laptop/p/itm4883b261a85ea?pid=COMG5AWTPR8FHHVA&lid=LSTCOMG5AWTPR8FHHVAMZKZO3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_169&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG5AWTPR8FHHVA.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
169,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹1,05,990",4.8,/asus-rog-strix-g15-2022-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/p/itmaf9dde96ae73d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_170&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
170,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop,"₹27,990",None,/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-dm101t-laptop/p/itm5d3b4646a6abb?pid=COMG7HHSGGVMYRZG&lid=LSTCOMG7HHSGGVMYRZG4IIJEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_171&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG7HHSGGVMYRZG.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
171,Avita PURA APU Dual Core A6 9220e - (8 GB/256 GB SSD/Windows 10 Home) NS14A6ING541-SGC Thin and Light ...,"₹26,490",3.7,/avita-pura-apu-dual-core-a6-9220e-8-gb-256-gb-ssd-windows-10-home-ns14a6ing541-sgc-thin-light-laptop/p/itm720ab02d26bc6?pid=COMG4CP3HEAV8PYT&lid=LSTCOMG4CP3HEAV8PYTMIXM2T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_172&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG4CP3HEAV8PYT.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
172,MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,"₹54,990",4.5,/msi-bravo-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-amd-radeon-rx5500m-144-hz-15-b5dd-043in-gaming-laptop/p/itm911d8ad8fe264?pid=COMG483FGGG3QREK&lid=LSTCOMG483FGGG3QREKQNHOIL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_173&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG483FGGG3QREK.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
173,ASUS Vivobook 15 Touch Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501WS Thin and Li...,"₹53,990",None,/asus-vivobook-15-touch-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez501ws-thin-light-laptop/p/itm26c5a90e36562?pid=COMGEFDUTSJZGPRS&lid=LSTCOMGEFDUTSJZGPRSMJ1UDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_174&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGEFDUTSJZGPRS.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
174,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,40,990",None,/asus-rog-strix-g15-2022-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-g513rm-hf272ws-gaming-laptop/p/itm35c03762f4297?pid=COMGDQHJFGMNK67R&lid=LSTCOMGDQHJFGMNK67RWRIMLJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_175&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGDQHJFGMNK67R.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
175,Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,"₹56,990",4.4,/lenovo-thinkpad-ryzen-5-hexa-core-5600u-8-gb-512-gb-ssd-dos-e14-amd-gen3-thin-light-laptop/p/itm9d1a5b7f5c9ca?pid=COMG6YZZPHDH3VQ6&lid=LSTCOMG6YZZPHDH3VQ6KJDPZP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_176&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG6YZZPHDH3VQ6.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
176,ASUS ROG Zephyrus G14 Ryzen 7 Octa Core 4800HS - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹73,990",4.6,/asus-rog-zephyrus-g14-ryzen-7-octa-core-4800hs-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-120-hz-ga401ihr-k2066ts-gaming-laptop/p/itm68e3c36bfaf2e?pid=COMG5VF7RGSYSNF7&lid=LSTCOMG5VF7RGSYSNF7GF3HHW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_177&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG5VF7RGSYSNF7.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
177,DELL Vostro Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) vostro 3400/vostro 3401 Thin and Light Lapto...,"₹41,490",3.9,/dell-vostro-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3400-vostro-3401-thin-light-laptop/p/itm40ba6fee8f22c?pid=COMGFZXGYZSFCFQD&lid=LSTCOMGFZXGYZSFCFQD7THSPP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_178&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGFZXGYZSFCFQD.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
178,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light L...,"₹36,990",4.4,/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmdf9ac55aeee0d?pid=COMFY6GUVNHYP7CJ&lid=LSTCOMFY6GUVNHYP7CJOKXY8Y&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_179&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMFY6GUVNHYP7CJ.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
179,ASUS ZenBook Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX325EA-KG701WS Thin and Light Laptop,"₹89,990",5,/asus-zenbook-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-ux325ea-kg701ws-thin-light-laptop/p/itmcfd62eb118f1c?pid=COMGBHPF4C3UAUCM&lid=LSTCOMGBHPF4C3UAUCMMNG1D6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_180&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGBHPF4C3UAUCM.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
180,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Laptop,"₹39,990",4.3,/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-du3563tu-thin-light-laptop/p/itmbb016707c9145?pid=COMG89QWQUMKHFAF&lid=LSTCOMG89QWQUMKHFAFNC6D3D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_181&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG89QWQUMKHFAF.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
181,DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹47,490",4.1,/dell-inspiron-ryzen-5-dual-core-3450u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm9130b557c4381?pid=COMGC3HZXGYTWJX9&lid=LSTCOMGC3HZXGYTWJX97ZUJKH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_182&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGC3HZXGYTWJX9.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
182,DELL Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,"₹71,990",4.5,/dell-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmdcfbf0112dca1?pid=COMGCNDPFGGYSU3U&lid=LSTCOMGCNDPFGGYSU3U8JBUJ2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_183&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGCNDPFGGYSU3U.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
183,ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹60,990",4.6,/asus-vivobook-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-f571lh-bq436t-laptop/p/itmaf72e6162910e?pid=COMG5QHNA2CNJ8ND&lid=LSTCOMG5QHNA2CNJ8NDXFBRIL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_184&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG5QHNA2CNJ8ND.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
184,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹32,990",4.4,/infinix-x1-slim-series-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm74b9671d9da43?pid=COMGEHP5JWMKSBQA&lid=LSTCOMGEHP5JWMKSBQA1O2X5J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_185&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGEHP5JWMKSBQA.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
185,Lenovo IdeaPad Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 14IIL05 Thin and Light L...,"₹31,490",4.4,/lenovo-ideapad-core-i3-10th-gen-4-gb-256-gb-ssd-windows-11-home-3-14iil05-thin-light-laptop/p/itmd7e74397f5afe?pid=COMGAM8D5EKGN8QG&lid=LSTCOMGAM8D5EKGN8QG41EZC0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_186&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGAM8D5EKGN8QG.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
186,HP 15s Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) FR2508TU Thin and Light Laptop,"₹41,490",4.8,/hp-15s-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-fr2508tu-thin-light-laptop/p/itm44d1874b48c5a?pid=COMGBKSGYZT3KYV8&lid=LSTCOMGBKSGYZT3KYV8DTTYVI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_187&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGBKSGYZT3KYV8.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
187,realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"₹46,990",4.4,/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm63278eae4e867?pid=COMG5YDPE6KHFFK6&lid=LSTCOMG5YDPE6KHFFK6TDC2UE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_188&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG5YDPE6KHFFK6.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
188,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin ...,"₹44,390",4.5,/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm67ae72acc7ae0?pid=COMG9NYDRSXBZFUG&lid=LSTCOMG9NYDRSXBZFUGGHQIIE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_189&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG9NYDRSXBZFUG.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
189,Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,"₹61,990",4.5,/lenovo-legion-5-ryzen-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-gaming-laptop/p/itmb4bcabd4640b9?pid=COMG36BSRKATBZQJ&lid=LSTCOMG36BSRKATBZQJN75CVN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_190&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMG36BSRKATBZQJ.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
190,acer Predator Helios 300 Octa Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graph...,"₹99,990",4.5,/acer-predator-helios-300-octa-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-ph315-53-gaming-laptop/p/itmb2022d3889ada?pid=COMGFH8KHCHZBHDQ&lid=LSTCOMGFH8KHCHZBHDQMC4B4U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_191&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGFH8KHCHZBHDQ.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
191,acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54 Thin and Light Laptop,"₹32,056",4.1,/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-thin-light-laptop/p/itm346704bf9dec8?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_192&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b5456515-3430-4923-b542-9fbfb611c384.COMGBNUHXGMSQDZR.SEARCH&ppt=None&ppn=None&ssid=c4avi5wk0g0000001656247828061&qH=312f91285e048e09
192,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,"₹59,990",4.1,/lenovo-ideapad-flex-5-ryzen-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14alc05-2-1-laptop/p/itm3098ab4230e4d?pid=COMGCFNZEE6RPHWZ&lid=LSTCOMGCFNZEE6RPHWZB6FM95&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_193&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMGCFNZEE6RPHWZ.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
193,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹29,990",4.1,/infinix-x1-slim-series-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme5084e965d928?pid=COMGEHP5KH7CCPVH&lid=LSTCOMGEHP5KH7CCPVH7T14AY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_194&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMGEHP5KH7CCPVH.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
194,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Light Laptop,"₹64,990",4.2,/hp-pavilion-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15-eg2009tu-thin-light-laptop/p/itmd80e24767d4c5?pid=COMGCRYGGMZFNSPZ&lid=LSTCOMGCRYGGMZFNSPZ22E7XE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_195&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMGCRYGGMZFNSPZ.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
195,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,"₹47,571",4,/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a515-56-thin-light-laptop/p/itm29679a8bfeb27?pid=COMG56TFBHGVJVSF&lid=LSTCOMG56TFBHGVJVSFZWMHJ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_196&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMG56TFBHGVJVSF.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
196,MSI Katana GF66 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹73,990",4.5,/msi-katana-gf66-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050ti-11ud-876in-gaming-laptop/p/itm02e4b08d405b1?pid=COMG6E8PJWDH5HBB&lid=LSTCOMG6E8PJWDH5HBBBUOQ0R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_197&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMG6E8PJWDH5HBB.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
197,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹57,990",4,/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ihu6-laptop/p/itme9af20e47eba2?pid=COMG6ZFCQGXNT3KR&lid=LSTCOMG6ZFCQGXNT3KR69WK2V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=e553503d-4b98-47e9-b295-0d13706a1c7b.COMG6ZFCQGXNT3KR.SEARCH&ppt=None&ppn=None&ssid=81jhr3ebz40000001656247829169&qH=312f91285e048e09
